prodcom_code,sector,product_label,cn8_codes,official_units,n_cn8_codes,all_cn8_unique_to_product,quantity_years,quantity_valid_years,quantity_units,confidential_flag_years,label_variants,one_cn_or_grouped_cn8,official_kg_unit,annual_kg_stable,complete_15y_quantity,no_confidential_quantity_flags,eligible_strict_match,cn8_codes_joined,official_units_joined
20121955,C20,Lithium oxide and hydroxide,['28252000'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28252000,KG
20121960,C20,Vanadium oxides and hydroxides,['28253000'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28253000,KG
20121965,C20,Nickel oxides and hydroxides,['28254000'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28254000,KG
20121970,C20,Germanium oxides and zirconium dioxide,['28256000'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28256000,KG
20121995,C20,"Other inorganic bases; other metal oxides, hydroxides and peroxides, n.e.c.",[],[],0,,3,3,['KG'],0,1,False,False,True,False,True,False,,
20132141,C20,Boron,['28045010'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28045010,KG
20132142,C20,Tellurium,['28045090'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28045090,KG
20132160,C20,"Silicon. Containing by weight not less than 99,99 % of silicon",['28046100'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28046100,KG
20132170,C20,"Silicon. Other than containing by weight not less than 99,99 % of silicon",['28046900'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28046900,KG
20132181,C20,Phosphorus,"['28047010', '28047090']",['KG'],2,True,4,4,['KG'],0,1,True,True,True,False,True,False,28047010|28047090,KG
20132185,C20,Arsenic; selenium,"['28048000', '28049000']",['KG'],2,True,4,4,['KG'],0,1,True,True,True,False,True,False,28048000|28049000,KG
20132210,C20,Phosphorus oxychloride,['28121200'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28121200,KG
20132220,C20,Phosphorus trichloride,['28121300'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28121300,KG
20132230,C20,Phosphorus pentachloride,['28121400'],['KG'],1,True,3,3,['KG'],0,1,True,True,True,False,True,False,28121400,KG
20132270,C20,"Phosphorus sulphides, commercial phosphorus trisulphide",['28139010'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28139010,KG
20132280,C20,Sulphides of non-metals (excluding phosphorus sulphides; commercial phosphorus trisulphide),"['28131000', '28139090']",['KG'],2,True,4,4,['KG'],0,1,True,True,True,False,True,False,28131000|28139090,KG
20132462,C20,Diboron trioxide,['28100010'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28100010,KG
20132465,C20,Oxides of boron and boric acids (excl. diboron trioxide),['28100090'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28100090,KG
20132469,C20,Other inorganic acids and other inorganic oxygen compounds of non-metals (excluding hydrogen fluoride),"['28111200', '28111910', '28111980']",['KG'],3,True,4,4,['KG'],0,1,True,True,True,False,True,False,28111200|28111910|28111980,KG
20132563,C20,Hydroxide and peroxide of magnesium,['28161000'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28161000,KG
20132565,C20,"Oxides, hydroxides and peroxides, of strontium or barium",['28164000'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28164000,KG
20133115,C20,"Fluorides; fluorosilicates; fluoroaluminates and other complex fluorine salts (Lithium hexafluorophosphate (1-), Lithium difluorophosphate, Lithium hexafluoroarsenate monohydrate, Lithium tetrafluoroborate)",['28269080'],['KG_F'],1,True,4,4,['KG_F'],0,1,True,False,False,False,True,False,28269080,KG_F
20133119,C20,"Fluorides; fluorosilicates; fluoroaluminates and other complex fluorine salts (excl. sodium hexafluoroaluminate ""synthetic cryolite""; hexafluorophosphate (1-), difluorophosphate, hexafluoroarsenate monohydrate and tetrafluoroborate of lithium; inorganic or organic compounds of mercury)","['28261200', '28261910', '28261990', '28263000', '28269010']",['KG_F'],5,True,4,4,['KG_F'],0,1,True,False,False,False,True,False,28261200|28261910|28261990|28263000|28269010,KG_F
20133131,C20,Magnesium chlorides,['28273100'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28273100,KG
20133132,C20,Nickel chlorides,['28273500'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28273500,KG
20133133,C20,Tin chlorides,['28273910'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28273910,KG
20133134,C20,Cobalt chlorides,['28273930'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28273930,KG
20133139,C20,Other chlorides n.e.s.,[],[],0,,3,3,['KG'],0,1,False,False,True,False,True,False,,
20133171,C20,Bromides and bromide oxides (excl. bromides of sodium or of potassium),[],[],0,,3,3,['KG'],0,1,False,False,True,False,True,False,,
20133179,C20,Bromides of sodium or of potassium; iodides and iodide oxides,"['28275100', '28276000']",['KG'],2,True,4,4,['KG'],0,1,True,True,True,False,True,False,28275100|28276000,KG
20134111,C20,"Sulphides of calcium, of antimony or of iron",['28309011'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28309011,KG
20134120,C20,"Sulphides; polysulphides, whether or not chemically defined; dithionites and sulphoxylates (excluding of calcium, antimony and iron)","['28301000', '28309085', '28311000', '28319000']",['KG'],4,True,4,4,['KG'],0,1,True,True,True,False,True,False,28301000|28309085|28311000|28319000,KG
20134150,C20,Sulphates of aluminium,['28332200'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28332200,KG
20134155,C20,Sulphates of barium,['28332700'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28332700,KG
20134160,C20,Sulphates of magnesium,['28332100'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28332100,KG
20134161,C20,Sulphates of nickel,['28332400'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28332400,KG
20134162,C20,Sulphates of cobalt; of titanium,['28332930'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28332930,KG
20134165,C20,"Sulphates (excluding those of aluminium, barium, magnesium, nickel, cobalt, titanium)","['28331100', '28331900', '28332500', '28332920', '28332960', '28332980']",['KG'],6,True,4,4,['KG'],0,1,True,True,True,False,True,False,28331100|28331900|28332500|28332920|28332960|28332980,KG
20134211,C20,Nitrates of barium; of beryllium; of cadmium; of cobalt; of nickel; of lead,[],[],0,,3,3,['KG_N'],0,1,False,False,False,False,True,False,,
20134212,C20,"Nitrates of copper and other (excluding those of potassium, of barium, of beryllium, of cadmium, of cobalt, of nickel, of lead)","['28342940', '28342980']",['KG_N'],2,True,4,4,['KG_N'],0,1,True,False,False,False,True,False,28342940|28342980,KG_N
20134350,C20,Lithium carbonates,[],[],0,,3,3,['KG'],0,1,False,False,True,False,True,False,,
20134395,C20,Other carbonates n.e.s.,[],[],0,,3,3,['KG'],0,1,False,False,True,False,True,False,,
20135115,C20,Tungstates,['28418000'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28418000,KG
20135120,C20,"Manganites, manganates and permanganates; molybdates","['28416100', '28416900', '28417000']",['KG'],3,True,4,4,['KG'],0,1,True,True,True,False,True,False,28416100|28416900|28417000,KG
20135178,C20,Salts of oxometallic and peroxometallic acids: zincates and vanadates,['28419030'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28419030,KG
20135179,C20,Other salts of oxometallic and peroxometallic acids,[],[],0,,3,3,['KG'],0,1,False,False,True,False,True,False,,
20136410,C20,"Carbides of silicon, whether or not chemically defined",['28492000'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28492000,KG
20136420,C20,"Carbides of boron, whether or not chemically defined",['28499010'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28499010,KG
20136430,C20,"Carbides of tungsten, whether or not chemically defined",['28499030'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28499030,KG
20136451,C20,"Carbides of aluminium, of chromium, of molybdenum, of vanadium, of tantalum; of titanium, whether or not chemically defined",['28499050'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28499050,KG
20136490,C20,Other carbides n.e.s.,"['28491000', '28499090']",['KG'],2,True,4,4,['KG'],0,1,True,True,True,False,True,False,28491000|28499090,KG
20136510,C20,"Compounds, inorganic or organic, of rare-earth metals or of mixtures of these metals. Cerium compounds",['28461000'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28461000,KG
20136520,C20,"Compounds, inorganic or organic, of rare-earth metals or of mixtures of these metals. Compounds of lanthanum, praseodymium, neodymium, samarium",['28469010'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28469010,KG
20136550,C20,"Compounds, inorganic or organic, of rare-earth metals or of mixtures of these metals. Compounds of europium, gadolinium, terbium, dysprosium, holmium, erbium, thulium, ytterbium, lutetium or yttrium",['28469020'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28469020,KG
20136585,C20,"Compounds, inorganic or organic, of rare-earth metals or of mixtures of these metals. Compounds of mixtures of metals",['28469090'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,28469090,KG
20148000,C20,"Residual lyes from the manufacture of wood pulp, excluding tall oil",['38040000'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,38040000,KG
20165945,C20,Sodium carboxymethyl cellulose,['39123100'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,39123100,KG
20165950,C20,"Cellulose and its chemical derivatives, in primary forms, excluding sodium carboxymethyl cellulose and n.e.c.","['39121100', '39121200', '39122011', '39122019', '39122090', '39123920', '39123985', '39129010', '39129090']",['KG'],9,True,4,4,['KG'],0,1,True,True,True,False,True,False,39121100|39121200|39122011|39122019|39122090|39123920|39123985|39129010|39129090,KG
20165955,C20,"Natural polymers and modified natural polymers, not elsewhere specified or included, in primary forms . Alginic acid, its salts and esters",['39131000'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,39131000,KG
20165965,C20,"Natural polymers and modified natural polymers, e.g. hardened proteins, chemical derivatives of natural rubber, n.e.s., in primary forms (excl. alginic acid and its salts and esters)",['39139000'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,39139000,KG
20521010,C20,Adhesives based on natural polymers,"['35019010', '35030080', '35052010', '35052030', '35052050', '35052090']",['KG'],6,True,4,4,['KG'],0,1,True,True,True,False,True,False,35019010|35030080|35052010|35052030|35052050|35052090,KG
20595662,C20,"Supported catalysts with nickel or a nickel compound as the active substance, n.e.s.",['38151100'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,38151100,KG
20595664,C20,"Supported catalysts with precious metal or a precious-metal compound as the active substance, n.e.s.",['38151200'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,38151200,KG
20595666,C20,"Catalyst in the form of grains of which 90 % or more by weight have a particle-size not exceeding 10 micrometres, consisting of a mixture of oxides on a magnesium silicate support, containing by weight: 20% or more but not more than 35% of copper and 2% or more but not more than 3% of bismuth, and of an apparent specific gravity of 0,2 or more but not exceeding 1,0",['38151910'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,38151910,KG
20595669,C20,"Reaction initiators, reaction accelerators and catalytic preparations, not elsewhere specified or included","['38151990', '38159010', '38159090']",['KG'],3,True,4,4,['KG'],0,1,True,True,True,False,True,False,38151990|38159010|38159090,KG
24101210,C24,"Ferro-manganese, containing by weight > 2% carbon, with a granulometry <= 5 mm and a manganese content by weight > 65%",['72021120'],['KG'],1,True,3,3,['KG'],0,1,True,True,True,False,True,False,72021120,KG
24101220,C24,"Other ferro-manganese, containing by weight > 2% carbon (excl. ferro-manganese with a granulometry of <= 5 mm and containing by weight > 65% manganese)",['72021180'],['KG'],1,True,3,3,['KG'],0,1,True,True,True,False,True,False,72021180,KG
24101225,C24,Other ferro-manganese containing by weight less or equal than 2 % of carbon,['72021900'],['KG'],1,True,3,3,['KG'],0,1,True,True,True,False,True,False,72021900,KG
24101235,C24,"Ferro-silicon, containing by weight > 55% of silicon",['72022100'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,72022100,KG
24101236,C24,"Ferro-silicon, containing by weight <= 55% silicon and >= 4% but <= 10% of magnesium",['72022910'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,72022910,KG
24101239,C24,"Other ferro-silicon, containing by weight <= 55% silicon (excl. that containing by weight >= 4% but <= 10% of magnesium)",['72022990'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,72022990,KG
24101240,C24,Ferro-nickel,['72026000'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,72026000,KG
24101250,C24,Ferro-tungsten and ferro-silico-tungsten,['72028000'],['KG'],1,True,3,3,['KG'],0,1,True,True,True,False,True,False,72028000,KG
24101255,C24,Ferro-titanium and ferro-silico-titanium,['72029100'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,72029100,KG
24101265,C24,Ferro-vanadium,['72029200'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,72029200,KG
24101270,C24,Ferro-niobium,['72029300'],['KG'],1,True,3,3,['KG'],0,1,True,True,True,False,True,False,72029300,KG
24101280,C24,Ferro-phosphorus,['72029910'],['KG'],1,True,3,3,['KG'],0,1,True,True,True,False,True,False,72029910,KG
24101285,C24,Ferro-silico-magnesium,['72029930'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,72029930,KG
24101295,C24,Other ferro alloys nowhere else specified or included,"['72025000', '72029980']",['KG'],2,True,4,4,['KG'],0,1,True,True,True,False,True,False,72025000|72029980,KG
24412035,C24,"Gold (including gold plated with platinum), in powder form",['71081100'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,71081100,KG
24412040,C24,"Gold (including gold plated with platinum), unwrought or in semi-manufactured forms",['71081200'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,71081200,KG
24413010,C24,Platinum. Unwrought or in powder form,['71101100'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,71101100,KG
24413015,C24,Palladium. Unwrought or in powder form,['71102100'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,71102100,KG
24413020,C24,Rhodium. Unwrought or in powder form,['71103100'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,71103100,KG
24413025,C24,"Iridium, osmium and ruthenium. Unwrought or in powder form",['71104100'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,71104100,KG
24413040,C24,"Platinum in bars, rods, wire and sections; plates; sheets and strips of a thickness, excluding any backing, exceeding 0,15 mm",['71101910'],['KG'],1,True,4,4,['KG'],0,1,True,True,True,False,True,False,71101910,KG
