prodcom_code,sector,product_label,year,extra_eu_import_cn8_components,extra_eu_import_components_reported,extra_eu_import_quantity_100kg,extra_eu_import_kg
24311010,C24,"Bars and rods, of non-alloy free-cutting steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing)",2012,1,1,870992.85,87099285.0
24311010,C24,"Bars and rods, of non-alloy free-cutting steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing)",2013,1,1,899752.37,89975237.0
24311010,C24,"Bars and rods, of non-alloy free-cutting steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing)",2014,1,1,964572.25,96457225.0
24311010,C24,"Bars and rods, of non-alloy free-cutting steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing)",2015,1,1,870293.5,87029350.0
24311010,C24,"Bars and rods, of non-alloy free-cutting steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing)",2016,1,1,714510.86,71451086.0
24311010,C24,"Bars and rods, of non-alloy free-cutting steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing)",2017,1,1,771283.11,77128311.0
24311010,C24,"Bars and rods, of non-alloy free-cutting steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing)",2018,1,1,1027567.61,102756761.0
24311010,C24,"Bars and rods, of non-alloy free-cutting steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing)",2019,1,1,797979.86,79797986.0
24311010,C24,"Bars and rods, of non-alloy free-cutting steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing)",2020,1,1,622890.18,62289018.00000001
24311010,C24,"Bars and rods, of non-alloy free-cutting steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing)",2021,1,1,530369.14,53036914.0
24311010,C24,"Bars and rods, of non-alloy free-cutting steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing)",2022,1,1,458642.65,45864265.0
24311020,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon, of square or other than rectangular cross-section (excluding those of free-cutting steel)",2008,1,1,3358637.74,335863774.0
24311020,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon, of square or other than rectangular cross-section (excluding those of free-cutting steel)",2009,1,1,765776.11,76577611.0
24311020,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon, of square or other than rectangular cross-section (excluding those of free-cutting steel)",2010,1,1,1113240.6,111324060.00000001
24311020,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon, of square or other than rectangular cross-section (excluding those of free-cutting steel)",2011,1,1,1254134.01,125413401.0
24311020,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon, of square or other than rectangular cross-section (excluding those of free-cutting steel)",2012,1,1,692118.01,69211801.0
24311020,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon, of square or other than rectangular cross-section (excluding those of free-cutting steel)",2013,1,1,644773.42,64477342.00000001
24311020,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon, of square or other than rectangular cross-section (excluding those of free-cutting steel)",2014,1,1,727139.15,72713915.0
24311020,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon, of square or other than rectangular cross-section (excluding those of free-cutting steel)",2015,1,1,554872.98,55487298.0
24311020,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon, of square or other than rectangular cross-section (excluding those of free-cutting steel)",2016,1,1,651446.26,65144626.0
24311020,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon, of square or other than rectangular cross-section (excluding those of free-cutting steel)",2017,1,1,616396.08,61639607.99999999
24311020,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon, of square or other than rectangular cross-section (excluding those of free-cutting steel)",2018,1,1,816754.18,81675418.0
24311020,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon, of square or other than rectangular cross-section (excluding those of free-cutting steel)",2019,1,1,577665.57,57766556.99999999
24311020,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon, of square or other than rectangular cross-section (excluding those of free-cutting steel)",2020,1,1,468886.81,46888681.0
24311020,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon, of square or other than rectangular cross-section (excluding those of free-cutting steel)",2021,1,1,809417.48,80941748.0
24311020,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon, of square or other than rectangular cross-section (excluding those of free-cutting steel)",2022,1,1,530463.49,53046349.0
24311030,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon of rectangular ‘other than square’ cross-section (excluding those of free-cutting steel)",2008,1,1,29421.91,2942191.0
24311030,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon of rectangular ‘other than square’ cross-section (excluding those of free-cutting steel)",2009,1,1,32121.0,3212100.0
24311030,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon of rectangular ‘other than square’ cross-section (excluding those of free-cutting steel)",2010,1,1,35669.67,3566967.0
24311030,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon of rectangular ‘other than square’ cross-section (excluding those of free-cutting steel)",2011,1,1,47996.15,4799615.0
24311030,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon of rectangular ‘other than square’ cross-section (excluding those of free-cutting steel)",2012,1,1,24807.73,2480773.0
24311030,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon of rectangular ‘other than square’ cross-section (excluding those of free-cutting steel)",2013,1,1,22185.0,2218500.0
24311030,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon of rectangular ‘other than square’ cross-section (excluding those of free-cutting steel)",2014,1,1,27617.0,2761700.0
24311030,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon of rectangular ‘other than square’ cross-section (excluding those of free-cutting steel)",2015,1,1,13301.52,1330152.0
24311030,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon of rectangular ‘other than square’ cross-section (excluding those of free-cutting steel)",2016,1,1,7919.57,791957.0
24311030,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon of rectangular ‘other than square’ cross-section (excluding those of free-cutting steel)",2017,1,1,5931.02,593102.0
24311030,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon of rectangular ‘other than square’ cross-section (excluding those of free-cutting steel)",2018,1,1,9229.39,922939.0
24311030,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon of rectangular ‘other than square’ cross-section (excluding those of free-cutting steel)",2019,1,1,8974.42,897442.0
24311030,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon of rectangular ‘other than square’ cross-section (excluding those of free-cutting steel)",2020,1,1,14526.46,1452646.0
24311030,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon of rectangular ‘other than square’ cross-section (excluding those of free-cutting steel)",2021,1,1,19645.89,1964589.0
24311030,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight < 0,25 % of carbon of rectangular ‘other than square’ cross-section (excluding those of free-cutting steel)",2022,1,1,15093.55,1509355.0
24311040,C24,"Other bars and rods of iron or non-alloy steel, cold-formed or cold-finished and further worked, or hot-formed and further worked, n.e.c. (excluding hot-rolled, hot-drawn or hot-extruded, not further worked than clad, and forged products)",2008,1,1,368811.25,36881125.0
24311040,C24,"Other bars and rods of iron or non-alloy steel, cold-formed or cold-finished and further worked, or hot-formed and further worked, n.e.c. (excluding hot-rolled, hot-drawn or hot-extruded, not further worked than clad, and forged products)",2009,1,1,141270.65,14127065.0
24311040,C24,"Other bars and rods of iron or non-alloy steel, cold-formed or cold-finished and further worked, or hot-formed and further worked, n.e.c. (excluding hot-rolled, hot-drawn or hot-extruded, not further worked than clad, and forged products)",2010,1,1,168723.63,16872363.0
24311040,C24,"Other bars and rods of iron or non-alloy steel, cold-formed or cold-finished and further worked, or hot-formed and further worked, n.e.c. (excluding hot-rolled, hot-drawn or hot-extruded, not further worked than clad, and forged products)",2011,1,1,198369.67,19836967.0
24311040,C24,"Other bars and rods of iron or non-alloy steel, cold-formed or cold-finished and further worked, or hot-formed and further worked, n.e.c. (excluding hot-rolled, hot-drawn or hot-extruded, not further worked than clad, and forged products)",2012,1,1,155537.62,15553762.0
24311040,C24,"Other bars and rods of iron or non-alloy steel, cold-formed or cold-finished and further worked, or hot-formed and further worked, n.e.c. (excluding hot-rolled, hot-drawn or hot-extruded, not further worked than clad, and forged products)",2013,1,1,103050.39,10305039.0
24311040,C24,"Other bars and rods of iron or non-alloy steel, cold-formed or cold-finished and further worked, or hot-formed and further worked, n.e.c. (excluding hot-rolled, hot-drawn or hot-extruded, not further worked than clad, and forged products)",2014,1,1,126810.49,12681049.0
24311040,C24,"Other bars and rods of iron or non-alloy steel, cold-formed or cold-finished and further worked, or hot-formed and further worked, n.e.c. (excluding hot-rolled, hot-drawn or hot-extruded, not further worked than clad, and forged products)",2015,1,1,138967.91,13896791.0
24311040,C24,"Other bars and rods of iron or non-alloy steel, cold-formed or cold-finished and further worked, or hot-formed and further worked, n.e.c. (excluding hot-rolled, hot-drawn or hot-extruded, not further worked than clad, and forged products)",2016,1,1,140154.35,14015435.0
24311040,C24,"Other bars and rods of iron or non-alloy steel, cold-formed or cold-finished and further worked, or hot-formed and further worked, n.e.c. (excluding hot-rolled, hot-drawn or hot-extruded, not further worked than clad, and forged products)",2017,1,1,152993.6,15299360.0
24311040,C24,"Other bars and rods of iron or non-alloy steel, cold-formed or cold-finished and further worked, or hot-formed and further worked, n.e.c. (excluding hot-rolled, hot-drawn or hot-extruded, not further worked than clad, and forged products)",2018,1,1,110445.45,11044545.0
24311040,C24,"Other bars and rods of iron or non-alloy steel, cold-formed or cold-finished and further worked, or hot-formed and further worked, n.e.c. (excluding hot-rolled, hot-drawn or hot-extruded, not further worked than clad, and forged products)",2019,1,1,102836.59,10283659.0
24311040,C24,"Other bars and rods of iron or non-alloy steel, cold-formed or cold-finished and further worked, or hot-formed and further worked, n.e.c. (excluding hot-rolled, hot-drawn or hot-extruded, not further worked than clad, and forged products)",2020,1,1,61222.02,6122202.0
24311040,C24,"Other bars and rods of iron or non-alloy steel, cold-formed or cold-finished and further worked, or hot-formed and further worked, n.e.c. (excluding hot-rolled, hot-drawn or hot-extruded, not further worked than clad, and forged products)",2021,1,1,77274.27,7727427.0
24311040,C24,"Other bars and rods of iron or non-alloy steel, cold-formed or cold-finished and further worked, or hot-formed and further worked, n.e.c. (excluding hot-rolled, hot-drawn or hot-extruded, not further worked than clad, and forged products)",2022,1,1,76568.86,7656886.0
24311050,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight >= 0,25  % of carbon (excluding those of free-cutting steel)",2008,1,1,1318994.24,131899424.0
24311050,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight >= 0,25  % of carbon (excluding those of free-cutting steel)",2009,1,1,657407.97,65740797.0
24311050,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight >= 0,25  % of carbon (excluding those of free-cutting steel)",2010,1,1,1094753.44,109475344.0
24311050,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight >= 0,25  % of carbon (excluding those of free-cutting steel)",2011,1,1,1984949.18,198494918.0
24311050,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight >= 0,25  % of carbon (excluding those of free-cutting steel)",2012,1,1,1159545.91,115954590.99999999
24311050,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight >= 0,25  % of carbon (excluding those of free-cutting steel)",2013,1,1,1102553.77,110255377.0
24311050,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight >= 0,25  % of carbon (excluding those of free-cutting steel)",2014,1,1,1263816.68,126381668.0
24311050,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight >= 0,25  % of carbon (excluding those of free-cutting steel)",2015,1,1,1207032.49,120703249.0
24311050,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight >= 0,25  % of carbon (excluding those of free-cutting steel)",2016,1,1,990594.73,99059473.0
24311050,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight >= 0,25  % of carbon (excluding those of free-cutting steel)",2017,1,1,891553.58,89155358.0
24311050,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight >= 0,25  % of carbon (excluding those of free-cutting steel)",2018,1,1,935583.46,93558346.0
24311050,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight >= 0,25  % of carbon (excluding those of free-cutting steel)",2019,1,1,630297.88,63029788.0
24311050,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight >= 0,25  % of carbon (excluding those of free-cutting steel)",2020,1,1,563175.21,56317521.0
24311050,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight >= 0,25  % of carbon (excluding those of free-cutting steel)",2021,1,1,1150872.4,115087239.99999999
24311050,C24,"Other bars and rods of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing), containing by weight >= 0,25  % of carbon (excluding those of free-cutting steel)",2022,1,1,557026.45,55702644.99999999
24311060,C24,"Angles, shapes and sections, of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing) (excluding profiled sheet)",2008,1,1,67434.28,6743428.0
24311060,C24,"Angles, shapes and sections, of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing) (excluding profiled sheet)",2009,1,1,21702.05,2170205.0
24311060,C24,"Angles, shapes and sections, of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing) (excluding profiled sheet)",2010,1,1,26622.46,2662246.0
24311060,C24,"Angles, shapes and sections, of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing) (excluding profiled sheet)",2011,1,1,49565.92,4956592.0
24311060,C24,"Angles, shapes and sections, of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing) (excluding profiled sheet)",2012,1,1,73442.96,7344296.000000001
24311060,C24,"Angles, shapes and sections, of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing) (excluding profiled sheet)",2013,1,1,108669.75,10866975.0
24311060,C24,"Angles, shapes and sections, of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing) (excluding profiled sheet)",2014,1,1,92073.73,9207373.0
24311060,C24,"Angles, shapes and sections, of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing) (excluding profiled sheet)",2015,1,1,56871.84,5687184.0
24311060,C24,"Angles, shapes and sections, of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing) (excluding profiled sheet)",2016,1,1,40267.36,4026736.0
24311060,C24,"Angles, shapes and sections, of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing) (excluding profiled sheet)",2017,1,1,32844.08,3284408.0
24311060,C24,"Angles, shapes and sections, of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing) (excluding profiled sheet)",2018,1,1,35712.37,3571237.0000000005
24311060,C24,"Angles, shapes and sections, of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing) (excluding profiled sheet)",2019,1,1,35491.1,3549110.0
24311060,C24,"Angles, shapes and sections, of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing) (excluding profiled sheet)",2020,1,1,38857.93,3885793.0
24311060,C24,"Angles, shapes and sections, of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing) (excluding profiled sheet)",2021,1,1,76113.22,7611322.0
24311060,C24,"Angles, shapes and sections, of iron or non-alloy steel, not further worked than cold-formed or cold-finished (e.g. by cold-drawing) (excluding profiled sheet)",2022,1,1,173518.2,17351820.0
24312010,C24,"Bars and rods, of high-speed steel, not further worked than cold-formed or cold-finished, even further worked, or hot-formed and further worked (excluding forged, semi-finished or flat-rolled products, hot-rolled bars and rods in irregularly wound coils); bars and rods, of silico-manganese steel, only cold-formed or cold-finished or hot-rolled, including further worked (excluding hot-rolled, hot-drawn or extruded, just clad, semi-finished products, flat-rolled products, hot-rolled bars and rods in irregularly wound coils)",2008,2,2,42574.52,4257452.0
24312010,C24,"Bars and rods, of high-speed steel, not further worked than cold-formed or cold-finished, even further worked, or hot-formed and further worked (excluding forged, semi-finished or flat-rolled products, hot-rolled bars and rods in irregularly wound coils); bars and rods, of silico-manganese steel, only cold-formed or cold-finished or hot-rolled, including further worked (excluding hot-rolled, hot-drawn or extruded, just clad, semi-finished products, flat-rolled products, hot-rolled bars and rods in irregularly wound coils)",2009,2,2,34898.29,3489829.0
24312010,C24,"Bars and rods, of high-speed steel, not further worked than cold-formed or cold-finished, even further worked, or hot-formed and further worked (excluding forged, semi-finished or flat-rolled products, hot-rolled bars and rods in irregularly wound coils); bars and rods, of silico-manganese steel, only cold-formed or cold-finished or hot-rolled, including further worked (excluding hot-rolled, hot-drawn or extruded, just clad, semi-finished products, flat-rolled products, hot-rolled bars and rods in irregularly wound coils)",2010,2,2,40244.270000000004,4024427.0000000005
24312010,C24,"Bars and rods, of high-speed steel, not further worked than cold-formed or cold-finished, even further worked, or hot-formed and further worked (excluding forged, semi-finished or flat-rolled products, hot-rolled bars and rods in irregularly wound coils); bars and rods, of silico-manganese steel, only cold-formed or cold-finished or hot-rolled, including further worked (excluding hot-rolled, hot-drawn or extruded, just clad, semi-finished products, flat-rolled products, hot-rolled bars and rods in irregularly wound coils)",2011,2,2,61005.89,6100589.0
24312010,C24,"Bars and rods, of high-speed steel, not further worked than cold-formed or cold-finished, even further worked, or hot-formed and further worked (excluding forged, semi-finished or flat-rolled products, hot-rolled bars and rods in irregularly wound coils); bars and rods, of silico-manganese steel, only cold-formed or cold-finished or hot-rolled, including further worked (excluding hot-rolled, hot-drawn or extruded, just clad, semi-finished products, flat-rolled products, hot-rolled bars and rods in irregularly wound coils)",2012,2,2,60780.44,6078044.0
24312010,C24,"Bars and rods, of high-speed steel, not further worked than cold-formed or cold-finished, even further worked, or hot-formed and further worked (excluding forged, semi-finished or flat-rolled products, hot-rolled bars and rods in irregularly wound coils); bars and rods, of silico-manganese steel, only cold-formed or cold-finished or hot-rolled, including further worked (excluding hot-rolled, hot-drawn or extruded, just clad, semi-finished products, flat-rolled products, hot-rolled bars and rods in irregularly wound coils)",2013,2,2,54929.020000000004,5492902.0
24312010,C24,"Bars and rods, of high-speed steel, not further worked than cold-formed or cold-finished, even further worked, or hot-formed and further worked (excluding forged, semi-finished or flat-rolled products, hot-rolled bars and rods in irregularly wound coils); bars and rods, of silico-manganese steel, only cold-formed or cold-finished or hot-rolled, including further worked (excluding hot-rolled, hot-drawn or extruded, just clad, semi-finished products, flat-rolled products, hot-rolled bars and rods in irregularly wound coils)",2014,2,2,63379.22,6337922.0
24312010,C24,"Bars and rods, of high-speed steel, not further worked than cold-formed or cold-finished, even further worked, or hot-formed and further worked (excluding forged, semi-finished or flat-rolled products, hot-rolled bars and rods in irregularly wound coils); bars and rods, of silico-manganese steel, only cold-formed or cold-finished or hot-rolled, including further worked (excluding hot-rolled, hot-drawn or extruded, just clad, semi-finished products, flat-rolled products, hot-rolled bars and rods in irregularly wound coils)",2015,2,2,53538.41,5353841.0
24312010,C24,"Bars and rods, of high-speed steel, not further worked than cold-formed or cold-finished, even further worked, or hot-formed and further worked (excluding forged, semi-finished or flat-rolled products, hot-rolled bars and rods in irregularly wound coils); bars and rods, of silico-manganese steel, only cold-formed or cold-finished or hot-rolled, including further worked (excluding hot-rolled, hot-drawn or extruded, just clad, semi-finished products, flat-rolled products, hot-rolled bars and rods in irregularly wound coils)",2016,2,2,52733.47,5273347.0
24312010,C24,"Bars and rods, of high-speed steel, not further worked than cold-formed or cold-finished, even further worked, or hot-formed and further worked (excluding forged, semi-finished or flat-rolled products, hot-rolled bars and rods in irregularly wound coils); bars and rods, of silico-manganese steel, only cold-formed or cold-finished or hot-rolled, including further worked (excluding hot-rolled, hot-drawn or extruded, just clad, semi-finished products, flat-rolled products, hot-rolled bars and rods in irregularly wound coils)",2017,2,2,64053.82,6405382.0
24312010,C24,"Bars and rods, of high-speed steel, not further worked than cold-formed or cold-finished, even further worked, or hot-formed and further worked (excluding forged, semi-finished or flat-rolled products, hot-rolled bars and rods in irregularly wound coils); bars and rods, of silico-manganese steel, only cold-formed or cold-finished or hot-rolled, including further worked (excluding hot-rolled, hot-drawn or extruded, just clad, semi-finished products, flat-rolled products, hot-rolled bars and rods in irregularly wound coils)",2018,2,2,71308.4,7130839.999999999
24312010,C24,"Bars and rods, of high-speed steel, not further worked than cold-formed or cold-finished, even further worked, or hot-formed and further worked (excluding forged, semi-finished or flat-rolled products, hot-rolled bars and rods in irregularly wound coils); bars and rods, of silico-manganese steel, only cold-formed or cold-finished or hot-rolled, including further worked (excluding hot-rolled, hot-drawn or extruded, just clad, semi-finished products, flat-rolled products, hot-rolled bars and rods in irregularly wound coils)",2019,2,2,47342.52,4734252.0
24312010,C24,"Bars and rods, of high-speed steel, not further worked than cold-formed or cold-finished, even further worked, or hot-formed and further worked (excluding forged, semi-finished or flat-rolled products, hot-rolled bars and rods in irregularly wound coils); bars and rods, of silico-manganese steel, only cold-formed or cold-finished or hot-rolled, including further worked (excluding hot-rolled, hot-drawn or extruded, just clad, semi-finished products, flat-rolled products, hot-rolled bars and rods in irregularly wound coils)",2020,2,2,27280.03,2728003.0
24312010,C24,"Bars and rods, of high-speed steel, not further worked than cold-formed or cold-finished, even further worked, or hot-formed and further worked (excluding forged, semi-finished or flat-rolled products, hot-rolled bars and rods in irregularly wound coils); bars and rods, of silico-manganese steel, only cold-formed or cold-finished or hot-rolled, including further worked (excluding hot-rolled, hot-drawn or extruded, just clad, semi-finished products, flat-rolled products, hot-rolled bars and rods in irregularly wound coils)",2021,2,2,50451.82,5045182.0
24312010,C24,"Bars and rods, of high-speed steel, not further worked than cold-formed or cold-finished, even further worked, or hot-formed and further worked (excluding forged, semi-finished or flat-rolled products, hot-rolled bars and rods in irregularly wound coils); bars and rods, of silico-manganese steel, only cold-formed or cold-finished or hot-rolled, including further worked (excluding hot-rolled, hot-drawn or extruded, just clad, semi-finished products, flat-rolled products, hot-rolled bars and rods in irregularly wound coils)",2022,2,2,50712.63,5071263.0
24312020,C24,"Bars/rods, 0,9 % to 1,15 % of carbon, 0,5 % to 2 % of chromium and, if present <= 0,5 % of molybdenum, only cold-formed or cold-finished (e.g. by cold-drawing) (excluding semi-finished or flat-rolled products; hot-rolled bars or rods in irregularly wound coils)",2008,1,1,811145.0,81114500.0
24312020,C24,"Bars/rods, 0,9 % to 1,15 % of carbon, 0,5 % to 2 % of chromium and, if present <= 0,5 % of molybdenum, only cold-formed or cold-finished (e.g. by cold-drawing) (excluding semi-finished or flat-rolled products; hot-rolled bars or rods in irregularly wound coils)",2009,1,1,176618.0,17661800.0
24312020,C24,"Bars/rods, 0,9 % to 1,15 % of carbon, 0,5 % to 2 % of chromium and, if present <= 0,5 % of molybdenum, only cold-formed or cold-finished (e.g. by cold-drawing) (excluding semi-finished or flat-rolled products; hot-rolled bars or rods in irregularly wound coils)",2010,1,1,566177.02,56617702.0
24312020,C24,"Bars/rods, 0,9 % to 1,15 % of carbon, 0,5 % to 2 % of chromium and, if present <= 0,5 % of molybdenum, only cold-formed or cold-finished (e.g. by cold-drawing) (excluding semi-finished or flat-rolled products; hot-rolled bars or rods in irregularly wound coils)",2011,1,1,572710.29,57271029.0
24312020,C24,"Bars/rods, 0,9 % to 1,15 % of carbon, 0,5 % to 2 % of chromium and, if present <= 0,5 % of molybdenum, only cold-formed or cold-finished (e.g. by cold-drawing) (excluding semi-finished or flat-rolled products; hot-rolled bars or rods in irregularly wound coils)",2012,1,1,361513.57,36151357.0
24312020,C24,"Bars/rods, 0,9 % to 1,15 % of carbon, 0,5 % to 2 % of chromium and, if present <= 0,5 % of molybdenum, only cold-formed or cold-finished (e.g. by cold-drawing) (excluding semi-finished or flat-rolled products; hot-rolled bars or rods in irregularly wound coils)",2013,1,1,400522.11,40052211.0
24312020,C24,"Bars/rods, 0,9 % to 1,15 % of carbon, 0,5 % to 2 % of chromium and, if present <= 0,5 % of molybdenum, only cold-formed or cold-finished (e.g. by cold-drawing) (excluding semi-finished or flat-rolled products; hot-rolled bars or rods in irregularly wound coils)",2014,1,1,521183.54,52118354.0
24312020,C24,"Bars/rods, 0,9 % to 1,15 % of carbon, 0,5 % to 2 % of chromium and, if present <= 0,5 % of molybdenum, only cold-formed or cold-finished (e.g. by cold-drawing) (excluding semi-finished or flat-rolled products; hot-rolled bars or rods in irregularly wound coils)",2015,1,1,440022.12,44002212.0
24312020,C24,"Bars/rods, 0,9 % to 1,15 % of carbon, 0,5 % to 2 % of chromium and, if present <= 0,5 % of molybdenum, only cold-formed or cold-finished (e.g. by cold-drawing) (excluding semi-finished or flat-rolled products; hot-rolled bars or rods in irregularly wound coils)",2016,1,1,405681.22,40568122.0
